step,scenario_id,ppl,diversity,alive,culled,byzantine,converged,energy_cost,fpga_lut,fpga_bram,fpga_cost_norm,seed_rate,kill_rate,ntp_weight,jepa_weight,nca_weight,quantum_superposition,quantum_coherence,quantum_interference,quantum_collapse_prob
9,S13,31.314,0.937,80,0,0,1,240000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
10,S13,30.387,0.937,80,0,0,1,264000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
11,S13,29.577,0.937,80,0,0,1,288000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
12,S13,28.861,0.937,80,0,0,1,312000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
13,S13,28.221,0.937,80,0,0,1,336000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
14,S13,27.645,0.937,80,0,0,1,360000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
15,S13,27.121,0.937,80,0,0,1,384000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
16,S13,26.643,0.937,80,0,0,1,408000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
17,S13,26.203,0.937,80,0,0,1,432000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
18,S13,25.797,0.937,80,0,0,1,456000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
19,S13,25.420,0.937,80,0,0,1,480000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
20,S13,25.070,0.937,80,0,0,1,504000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
21,S13,24.742,0.937,80,0,0,1,528000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
22,S13,24.434,0.937,80,0,0,1,552000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
23,S13,24.145,0.937,80,0,0,1,576000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
24,S13,23.872,0.937,80,0,0,1,600000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
25,S13,23.615,0.937,80,0,0,1,624000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
26,S13,23.371,0.937,80,0,0,1,648000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
27,S13,23.139,0.937,80,0,0,1,672000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
28,S13,22.918,0.937,80,0,0,1,696000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
29,S13,22.708,0.937,80,0,0,1,720000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
30,S13,22.507,0.937,80,0,0,1,744000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
31,S13,22.316,0.937,80,0,0,1,768000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
32,S13,22.132,0.937,80,0,0,1,792000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
33,S13,21.956,0.937,80,0,0,1,816000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
34,S13,21.787,0.937,80,0,0,1,840000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
35,S13,21.625,0.937,80,0,0,1,864000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
36,S13,21.469,0.937,80,0,0,1,888000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
37,S13,21.318,0.937,80,0,0,1,912000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
38,S13,21.173,0.937,80,0,0,1,936000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
39,S13,21.033,0.937,80,0,0,1,960000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
40,S13,20.898,0.937,80,0,0,1,984000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
41,S13,20.767,0.937,80,0,0,1,1008000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
42,S13,20.641,0.937,80,0,0,1,1032000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
43,S13,20.518,0.937,80,0,0,1,1056000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
44,S13,20.399,0.937,80,0,0,1,1080000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
45,S13,20.284,0.937,80,0,0,1,1104000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
46,S13,20.173,0.937,80,0,0,1,1128000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
47,S13,20.064,0.937,80,0,0,1,1152000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
48,S13,19.959,0.937,80,0,0,1,1176000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
49,S13,19.856,0.937,80,0,0,1,1200000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
50,S13,19.756,0.937,80,0,0,1,1224000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
51,S13,19.659,0.937,80,0,0,1,1248000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
52,S13,19.565,0.937,80,0,0,1,1272000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
53,S13,19.473,0.937,80,0,0,1,1296000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
54,S13,19.383,0.937,80,0,0,1,1320000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
55,S13,19.295,0.937,80,0,0,1,1344000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
56,S13,19.210,0.937,80,0,0,1,1368000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
57,S13,19.127,0.937,80,0,0,1,1392000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
58,S13,19.045,0.937,80,0,0,1,1416000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
59,S13,18.966,0.937,80,0,0,1,1440000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
60,S13,18.888,0.937,80,0,0,1,1464000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
61,S13,18.812,0.937,80,0,0,1,1488000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
62,S13,18.737,0.937,80,0,0,1,1512000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
63,S13,18.665,0.937,80,0,0,1,1536000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
64,S13,18.593,0.937,80,0,0,1,1560000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
65,S13,18.524,0.937,80,0,0,1,1584000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
66,S13,18.455,0.937,80,0,0,1,1608000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
67,S13,18.388,0.937,80,0,0,1,1632000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
68,S13,18.323,0.937,80,0,0,1,1656000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
69,S13,18.258,0.937,80,0,0,1,1680000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
70,S13,18.195,0.937,80,0,0,1,1704000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
71,S13,18.133,0.937,80,0,0,1,1728000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
72,S13,18.073,0.937,80,0,0,1,1752000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
73,S13,18.013,0.937,80,0,0,1,1776000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
74,S13,17.955,0.937,80,0,0,1,1800000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
75,S13,17.897,0.937,80,0,0,1,1824000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
76,S13,17.841,0.937,80,0,0,1,1848000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
77,S13,17.785,0.937,80,0,0,1,1872000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
78,S13,17.731,0.937,80,0,0,1,1896000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
79,S13,17.678,0.937,80,0,0,1,1920000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
80,S13,17.625,0.937,80,0,0,1,1944000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
81,S13,17.573,0.937,80,0,0,1,1968000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
82,S13,17.522,0.937,80,0,0,1,1992000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
83,S13,17.472,0.937,80,0,0,1,2016000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
84,S13,17.423,0.937,80,0,0,1,2040000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
85,S13,17.375,0.937,80,0,0,1,2064000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
86,S13,17.327,0.937,80,0,0,1,2088000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
87,S13,17.280,0.937,80,0,0,1,2112000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
88,S13,17.234,0.937,80,0,0,1,2136000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
89,S13,17.188,0.937,80,0,0,1,2160000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
90,S13,17.143,0.937,80,0,0,1,2184000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
91,S13,17.099,0.937,80,0,0,1,2208000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
92,S13,17.056,0.937,80,0,0,1,2232000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
93,S13,17.013,0.937,80,0,0,1,2256000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
94,S13,16.971,0.937,80,0,0,1,2280000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
95,S13,16.929,0.937,80,0,0,1,2304000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
96,S13,16.888,0.937,80,0,0,1,2328000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
97,S13,16.848,0.937,80,0,0,1,2352000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
98,S13,16.808,0.937,80,0,0,1,2376000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
99,S13,16.768,0.937,80,0,0,1,2400000.00,15000,90,0.250,0.020,400.0,0.50,0.30,0.20,0.000,0.000,0.000,0.000
0,S14,600.474,0.853,100,0,0,1,30000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
1,S14,58.503,0.853,100,0,0,1,60000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
2,S14,47.080,0.853,100,0,0,1,90000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
3,S14,41.575,0.853,100,0,0,1,120000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
4,S14,38.117,0.853,100,0,0,1,150000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
5,S14,35.665,0.853,100,0,0,1,180000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
6,S14,33.799,0.853,100,0,0,1,210000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
7,S14,32.311,0.853,100,0,0,1,240000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
8,S14,31.086,0.853,100,0,0,1,270000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
9,S14,30.051,0.853,100,0,0,1,300000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
10,S14,29.161,0.853,100,0,0,1,330000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
11,S14,28.384,0.853,100,0,0,1,360000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
12,S14,27.697,0.853,100,0,0,1,390000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
13,S14,27.083,0.853,100,0,0,1,420000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
14,S14,26.530,0.853,100,0,0,1,450000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
15,S14,26.027,0.853,100,0,0,1,480000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
16,S14,25.568,0.853,100,0,0,1,510000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
17,S14,25.147,0.853,100,0,0,1,540000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
18,S14,24.757,0.853,100,0,0,1,570000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
19,S14,24.395,0.853,100,0,0,1,600000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
20,S14,24.059,0.853,100,0,0,1,630000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
21,S14,23.744,0.853,100,0,0,1,660000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
22,S14,23.449,0.853,100,0,0,1,690000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
23,S14,23.172,0.853,100,0,0,1,720000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
24,S14,22.910,0.853,100,0,0,1,750000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
25,S14,22.663,0.853,100,0,0,1,780000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
26,S14,22.428,0.853,100,0,0,1,810000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
27,S14,22.206,0.853,100,0,0,1,840000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
28,S14,21.994,0.853,100,0,0,1,870000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
29,S14,21.792,0.853,100,0,0,1,900000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
30,S14,21.600,0.853,100,0,0,1,930000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
31,S14,21.416,0.853,100,0,0,1,960000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
32,S14,21.240,0.853,100,0,0,1,990000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
33,S14,21.071,0.853,100,0,0,1,1020000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
34,S14,20.909,0.853,100,0,0,1,1050000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
35,S14,20.753,0.853,100,0,0,1,1080000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
36,S14,20.603,0.853,100,0,0,1,1110000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
37,S14,20.459,0.853,100,0,0,1,1140000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
38,S14,20.319,0.853,100,0,0,1,1170000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
39,S14,20.185,0.853,100,0,0,1,1200000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
40,S14,20.055,0.853,100,0,0,1,1230000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
41,S14,19.930,0.853,100,0,0,1,1260000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
42,S14,19.808,0.853,100,0,0,1,1290000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
43,S14,19.691,0.853,100,0,0,1,1320000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
44,S14,19.577,0.853,100,0,0,1,1350000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
45,S14,19.466,0.853,100,0,0,1,1380000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
46,S14,19.359,0.853,100,0,0,1,1410000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
47,S14,19.255,0.853,100,0,0,1,1440000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
48,S14,19.154,0.853,100,0,0,1,1470000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
49,S14,19.056,0.853,100,0,0,1,1500000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
50,S14,18.960,0.853,100,0,0,1,1530000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
51,S14,18.867,0.853,100,0,0,1,1560000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
52,S14,18.776,0.853,100,0,0,1,1590000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
53,S14,18.688,0.853,100,0,0,1,1620000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
54,S14,18.601,0.853,100,0,0,1,1650000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
55,S14,18.517,0.853,100,0,0,1,1680000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
56,S14,18.435,0.853,100,0,0,1,1710000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
57,S14,18.355,0.853,100,0,0,1,1740000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
58,S14,18.277,0.853,100,0,0,1,1770000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
59,S14,18.201,0.853,100,0,0,1,1800000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
60,S14,18.126,0.853,100,0,0,1,1830000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
61,S14,18.053,0.853,100,0,0,1,1860000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
62,S14,17.982,0.853,100,0,0,1,1890000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
63,S14,17.912,0.853,100,0,0,1,1920000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
64,S14,17.844,0.853,100,0,0,1,1950000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
65,S14,17.777,0.853,100,0,0,1,1980000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
66,S14,17.711,0.853,100,0,0,1,2010000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
67,S14,17.647,0.853,100,0,0,1,2040000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
68,S14,17.584,0.853,100,0,0,1,2070000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
69,S14,17.522,0.853,100,0,0,1,2100000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
70,S14,17.462,0.853,100,0,0,1,2130000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
71,S14,17.402,0.853,100,0,0,1,2160000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
72,S14,17.344,0.853,100,0,0,1,2190000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
73,S14,17.287,0.853,100,0,0,1,2220000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
74,S14,17.231,0.853,100,0,0,1,2250000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
75,S14,17.176,0.853,100,0,0,1,2280000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
76,S14,17.122,0.853,100,0,0,1,2310000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
77,S14,17.068,0.853,100,0,0,1,2340000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
78,S14,17.016,0.853,100,0,0,1,2370000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
79,S14,16.965,0.853,100,0,0,1,2400000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
80,S14,16.914,0.853,100,0,0,1,2430000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
81,S14,16.865,0.853,100,0,0,1,2460000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
82,S14,16.816,0.853,100,0,0,1,2490000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
83,S14,16.768,0.853,100,0,0,1,2520000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
84,S14,16.721,0.853,100,0,0,1,2550000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
85,S14,16.674,0.853,100,0,0,1,2580000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
86,S14,16.628,0.853,100,0,0,1,2610000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
87,S14,16.583,0.853,100,0,0,1,2640000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
88,S14,16.539,0.853,100,0,0,1,2670000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
89,S14,16.495,0.853,100,0,0,1,2700000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
90,S14,16.452,0.853,100,0,0,1,2730000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
91,S14,16.410,0.853,100,0,0,1,2760000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
92,S14,16.368,0.853,100,0,0,1,2790000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
93,S14,16.327,0.853,100,0,0,1,2820000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
94,S14,16.286,0.853,100,0,0,1,2850000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
95,S14,16.246,0.853,100,0,0,1,2880000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
96,S14,16.207,0.853,100,0,0,1,2910000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
97,S14,16.168,0.853,100,0,0,1,2940000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
98,S14,16.130,0.853,100,0,0,1,2970000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
99,S14,16.092,0.853,100,0,0,1,3000000.00,18000,100,0.300,0.020,400.0,0.60,0.25,0.15,0.000,0.000,0.000,0.000
0,S15,575.244,0.730,100,0,0,1,40000.00,18000,100,0.300,0.020,400.0,0.70,0.20,0.10,0.722,0.000,0.715,0.278
1,S15,56.045,0.730,100,0,0,1,80000.00,18000,100,0.300,0.020,400.0,0.70,0.20,0.10,0.722,0.000,0.715,0.278
